date_qtr,asced3_code,lfs_status,sex,weight_sum,n
01/11/2021,623,2,2,12105.55161,30
01/11/2021,623,3,1,281918.9613,847
01/11/2021,623,3,2,378630.2105,1026
01/12/2021,100,1,1,NA,NA
01/12/2021,100,1,2,NA,NA
01/12/2021,100,3,1,NA,NA
01/12/2021,100,3,2,NA,NA
01/12/2021,110,1,1,117207.8247,292
01/12/2021,110,1,2,98344.62894,253
01/12/2021,110,2,1,NA,NA
01/12/2021,110,2,2,NA,NA
01/12/2021,110,3,1,33704.95804,94
01/12/2021,110,3,2,16991.3503,47
01/12/2021,111,1,1,NA,NA
01/12/2021,111,1,2,NA,NA
01/12/2021,111,2,2,NA,NA
01/12/2021,111,3,1,NA,NA
01/12/2021,114,1,1,6100.072232,17
01/12/2021,114,1,2,NA,NA
01/12/2021,114,2,2,NA,NA
01/12/2021,114,3,1,NA,NA
01/12/2021,114,3,2,NA,NA
01/12/2021,120,1,1,516508.7826,1282
01/12/2021,120,1,2,540645.2405,1325
01/12/2021,120,2,1,8697.0424,33
01/12/2021,120,2,2,15478.91726,39
01/12/2021,120,3,1,77432.06247,214
01/12/2021,120,3,2,123806.3372,335
01/12/2021,200,1,1,NA,NA
01/12/2021,200,1,2,NA,NA
01/12/2021,200,3,2,NA,NA
01/12/2021,211,1,1,151704.4445,387
01/12/2021,211,1,2,253424.2298,647
01/12/2021,211,2,1,5139.124628,12
01/12/2021,211,2,2,4534.462569,13
01/12/2021,211,3,1,59414.13218,164
01/12/2021,211,3,2,99757.87022,278
01/12/2021,221,1,1,42638.27967,115
01/12/2021,221,1,2,69045.97048,184
01/12/2021,221,2,1,NA,NA
01/12/2021,221,2,2,NA,NA
01/12/2021,221,3,1,10887.54134,32
01/12/2021,221,3,2,17075.57148,50
01/12/2021,310,1,1,1379980.075,3403
01/12/2021,310,1,2,1622108.778,4050
01/12/2021,310,2,1,31148.65144,78
01/12/2021,310,2,2,37299.15221,106
01/12/2021,310,3,1,297524.9278,829
01/12/2021,310,3,2,508235.0582,1352
01/12/2021,400,1,1,19768.77588,53
01/12/2021,400,1,2,18834.90699,50
01/12/2021,400,2,1,NA,NA
01/12/2021,400,2,2,NA,NA
01/12/2021,400,3,1,52531.65955,123
01/12/2021,400,3,2,68048.26884,167
01/12/2021,411,1,1,261455.3709,671
01/12/2021,411,1,2,233565.9895,603
01/12/2021,411,2,1,6957.695653,23
01/12/2021,411,2,2,7408.05319,14
01/12/2021,411,3,1,76164.45484,225
01/12/2021,411,3,2,113274.8996,330
01/12/2021,413,1,1,13174.18531,36
01/12/2021,413,1,2,9536.418902,24
01/12/2021,413,2,1,NA,NA
01/12/2021,413,2,2,NA,NA
01/12/2021,413,3,1,4061.982339,11
01/12/2021,413,3,2,NA,NA
01/12/2021,421,1,1,413888.7472,1059
01/12/2021,421,1,2,478148.2012,1192
01/12/2021,421,2,1,12051.57003,32
01/12/2021,421,2,2,11012.48186,32
01/12/2021,421,3,1,53842.99816,161
01/12/2021,421,3,2,149608.0826,414
01/12/2021,500,1,1,NA,NA
01/12/2021,500,1,2,NA,NA
01/12/2021,500,3,1,NA,NA
01/12/2021,500,3,2,6591.26786,14
01/12/2021,510,1,1,NA,NA
01/12/2021,510,1,2,NA,NA
01/12/2021,510,3,1,2598.58232,15
01/12/2021,510,3,2,NA,NA
01/12/2021,511,1,1,369255.5162,983
01/12/2021,511,1,2,356461.2152,916
01/12/2021,511,2,1,9003.81051,27
01/12/2021,511,2,2,8575.421548,25
01/12/2021,511,3,1,73129.54326,202
01/12/2021,511,3,2,112241.1327,301
01/12/2021,514,1,1,1175011.481,3463
01/12/2021,514,1,2,516704.2326,1394
01/12/2021,514,2,1,36566.29642,112
01/12/2021,514,2,2,21447.1883,70
01/12/2021,514,3,1,487045.6481,1403
01/12/2021,514,3,2,241833.0937,684
01/12/2021,520,1,1,NA,NA
01/12/2021,520,1,2,NA,NA
01/12/2021,520,3,1,NA,NA
01/12/2021,520,3,2,NA,NA
01/12/2021,521,1,1,NA,NA
01/12/2021,521,1,2,NA,NA
01/12/2021,521,2,1,NA,NA
01/12/2021,521,2,2,NA,NA
01/12/2021,521,3,1,NA,NA
01/12/2021,521,3,2,6363.16389,16
01/12/2021,524,1,1,NA,NA
01/12/2021,524,1,2,NA,NA
01/12/2021,524,3,1,NA,NA
01/12/2021,524,3,2,NA,NA
01/12/2021,611,1,1,1226204.797,3276
01/12/2021,611,1,2,1100872.168,2901
01/12/2021,611,2,1,69071.38338,214
01/12/2021,611,2,2,52230.66958,198
01/12/2021,611,3,1,414096.4028,1327
01/12/2021,611,3,2,585817.5428,1753
01/12/2021,613,1,1,302113.3312,868
01/12/2021,613,1,2,269919.7109,734
01/12/2021,613,2,1,33461.36073,99
01/12/2021,613,2,2,23486.70253,70
01/12/2021,613,3,1,176401.0604,556
01/12/2021,613,3,2,243734.0421,720
01/12/2021,621,1,1,507923.3097,1501
01/12/2021,621,1,2,418285.2435,1178
01/12/2021,621,2,1,40085.85291,126
01/12/2021,621,2,2,34425.81746,97
01/12/2021,621,3,1,451467.2272,1513
01/12/2021,621,3,2,740290.8902,2117
01/12/2021,622,1,1,141888.0661,398
01/12/2021,622,1,2,106791.0437,273
01/12/2021,622,2,1,23715.85443,67
01/12/2021,622,2,2,18994.74543,51
01/12/2021,622,3,1,213720.1779,716
01/12/2021,622,3,2,322087.3497,895
01/12/2021,623,1,1,84868.88015,251
01/12/2021,623,1,2,45394.65798,127
01/12/2021,623,2,1,9234.686277,35
01/12/2021,623,2,2,10683.2745,28
01/12/2021,623,3,1,258976.7887,795
01/12/2021,623,3,2,383190.2427,1071
01/01/2022,100,1,1,NA,NA
01/01/2022,100,1,2,3786.408299,11
01/01/2022,100,2,1,NA,NA
01/01/2022,100,3,1,NA,NA
01/01/2022,100,3,2,NA,NA
01/01/2022,110,1,1,115402.7182,299
01/01/2022,110,1,2,90936.88847,236
01/01/2022,110,2,1,NA,NA
01/01/2022,110,2,2,NA,NA
01/01/2022,110,3,1,33678.92945,97
01/01/2022,110,3,2,22982.09814,66
01/01/2022,111,1,1,NA,NA
01/01/2022,111,1,2,NA,NA
01/01/2022,111,3,1,NA,NA
01/01/2022,111,3,2,NA,NA
01/01/2022,114,1,1,8873.990973,23
01/01/2022,114,1,2,3886.608998,10
01/01/2022,114,3,1,NA,NA
01/01/2022,114,3,2,NA,NA
01/01/2022,120,1,1,508962.9052,1281
01/01/2022,120,1,2,529346.8144,1311
01/01/2022,120,2,1,10626.31287,35
01/01/2022,120,2,2,21391.37259,53
01/01/2022,120,3,1,82716.71818,231
01/01/2022,120,3,2,127759.0062,345
01/01/2022,200,1,1,NA,NA
01/01/2022,200,1,2,NA,NA
01/01/2022,200,2,1,NA,NA
01/01/2022,200,3,1,NA,NA
01/01/2022,200,3,2,NA,NA
01/01/2022,211,1,1,139466.3584,375
01/01/2022,211,1,2,252862.9182,625
01/01/2022,211,2,1,5578.21029,16
01/01/2022,211,2,2,4361.67774,12
01/01/2022,211,3,1,60773.70479,170
01/01/2022,211,3,2,98165.22952,277
01/01/2022,221,1,1,46584.63412,124
01/01/2022,221,1,2,71937.77398,185
01/01/2022,221,2,1,NA,NA
01/01/2022,221,2,2,NA,NA
01/01/2022,221,3,1,12681.21942,35
01/01/2022,221,3,2,18520.5788,49
01/01/2022,310,1,1,1364701.658,3443
01/01/2022,310,1,2,1613634.289,4050
01/01/2022,310,2,1,37792.91717,102
01/01/2022,310,2,2,52990.72087,127
01/01/2022,310,3,1,310947.1134,853
01/01/2022,310,3,2,530801.2056,1450
01/01/2022,400,1,1,17788.07793,53
01/01/2022,400,1,2,15519.86489,41
01/01/2022,400,2,1,NA,NA
01/01/2022,400,2,2,NA,NA
01/01/2022,400,3,1,55123.16024,130
01/01/2022,400,3,2,74756.82522,182
01/01/2022,411,1,1,251224.5871,662
01/01/2022,411,1,2,222954.7725,591
01/01/2022,411,2,1,6018.529201,17
01/01/2022,411,2,2,9356.078708,25
01/01/2022,411,3,1,83607.33737,242
01/01/2022,411,3,2,129713.7931,372
01/01/2022,413,1,1,13947.61842,40
01/01/2022,413,1,2,9694.089949,23
01/01/2022,413,2,1,NA,NA
01/01/2022,413,3,1,4343.188238,14
01/01/2022,413,3,2,2321.056028,10
01/01/2022,421,1,1,392899.7044,1026
01/01/2022,421,1,2,479758.5487,1191
01/01/2022,421,2,1,18219.28951,48
01/01/2022,421,2,2,15518.2668,43
01/01/2022,421,3,1,65861.03438,185
01/01/2022,421,3,2,149603.5121,430
01/01/2022,500,1,1,NA,NA
01/01/2022,500,1,2,NA,NA
01/01/2022,500,3,1,4870.095722,11
01/01/2022,500,3,2,5930.816775,13
01/01/2022,510,1,1,NA,NA
01/01/2022,510,1,2,NA,NA
01/01/2022,510,3,1,2545.746611,18
01/01/2022,510,3,2,NA,NA
01/01/2022,511,1,1,358850.7359,957
01/01/2022,511,1,2,325704.2316,842
01/01/2022,511,2,1,14341.75874,36
01/01/2022,511,2,2,13116.95778,40
01/01/2022,511,3,1,72933.83017,206
01/01/2022,511,3,2,117336.9174,310
01/01/2022,514,1,1,1144181.256,3344
01/01/2022,514,1,2,520000.8094,1394
01/01/2022,514,2,1,36457.17932,113
01/01/2022,514,2,2,24168.14376,76
01/01/2022,514,3,1,506093.974,1462
01/01/2022,514,3,2,240662.4202,686
01/01/2022,520,1,2,NA,NA
01/01/2022,520,2,2,NA,NA
01/01/2022,520,3,1,NA,NA
01/01/2022,520,3,2,NA,NA
01/01/2022,521,1,1,NA,NA
01/01/2022,521,1,2,NA,NA
01/01/2022,521,2,1,NA,NA
01/01/2022,521,2,2,NA,NA
01/01/2022,521,3,1,NA,NA
01/01/2022,521,3,2,5071.020418,12
01/01/2022,524,1,1,NA,NA
01/01/2022,524,1,2,NA,NA
01/01/2022,524,2,1,NA,NA
01/01/2022,524,2,2,NA,NA
01/01/2022,524,3,1,NA,NA
01/01/2022,524,3,2,NA,NA
01/01/2022,611,1,1,1203485.506,3208
01/01/2022,611,1,2,1059669.66,2776
01/01/2022,611,2,1,82765.82733,257
01/01/2022,611,2,2,64352.1938,210
01/01/2022,611,3,1,450171.7276,1433
01/01/2022,611,3,2,606756.1036,1794
01/01/2022,613,1,1,290742.886,833
01/01/2022,613,1,2,265410.2471,718
01/01/2022,613,2,1,34347.78246,103
01/01/2022,613,2,2,20697.25614,63
01/01/2022,613,3,1,185091.1942,567
01/01/2022,613,3,2,248272.7056,744
01/01/2022,621,1,1,508841.9421,1507
01/01/2022,621,1,2,405491.9639,1125
01/01/2022,621,2,1,42688.11204,134
01/01/2022,621,2,2,26804.82304,79
01/01/2022,621,3,1,466884.4053,1577
01/01/2022,621,3,2,759144.615,2170
01/01/2022,622,1,1,132578.8426,383
01/01/2022,622,1,2,106551.5285,271
01/01/2022,622,2,1,21635.88814,59
01/01/2022,622,2,2,16421.29195,44
01/01/2022,622,3,1,231136.7594,751
01/01/2022,622,3,2,331711.6521,944
01/01/2022,623,1,1,68223.9381,212
01/01/2022,623,1,2,45967.13306,137
01/01/2022,623,2,1,10453.6087,40
01/01/2022,623,2,2,5354.027712,20
01/01/2022,623,3,1,261907.9864,793
01/01/2022,623,3,2,381619.4438,1038
01/02/2022,100,1,1,5079.559378,14
01/02/2022,100,1,2,NA,NA
01/02/2022,100,2,1,NA,NA
01/02/2022,100,3,1,NA,NA
01/02/2022,110,1,1,116983.1499,301
01/02/2022,110,1,2,94899.11501,241
01/02/2022,110,2,1,NA,NA
01/02/2022,110,2,2,NA,NA
01/02/2022,110,3,1,33888.97793,95
01/02/2022,110,3,2,20283.41836,62
01/02/2022,111,1,1,NA,NA
01/02/2022,111,1,2,NA,NA
01/02/2022,111,3,1,NA,NA
01/02/2022,111,3,2,NA,NA
01/02/2022,114,1,1,10052.34023,31
01/02/2022,114,1,2,6283.334802,16
01/02/2022,114,2,1,NA,NA
01/02/2022,114,3,1,NA,NA
01/02/2022,114,3,2,NA,NA
01/02/2022,120,1,1,505357.5385,1269
01/02/2022,120,1,2,546171.6827,1320
01/02/2022,120,2,1,10696.1129,28
01/02/2022,120,2,2,17570.83578,45
01/02/2022,120,3,1,77806.3083,219
01/02/2022,120,3,2,112774.9599,298
01/02/2022,200,1,1,NA,NA
01/02/2022,200,1,2,NA,NA
01/02/2022,200,3,1,NA,NA
01/02/2022,200,3,2,NA,NA
01/02/2022,211,1,1,153508.4931,396
01/02/2022,211,1,2,262727.5411,654
01/02/2022,211,2,1,3420.119319,10
01/02/2022,211,2,2,4792.48399,13
01/02/2022,211,3,1,59239.76932,151
01/02/2022,211,3,2,94447.65569,250
01/02/2022,221,1,1,49856.41583,118
01/02/2022,221,1,2,66782.72328,168
01/02/2022,221,2,1,NA,NA
01/02/2022,221,2,2,NA,NA
01/02/2022,221,3,1,12352.88718,33
01/02/2022,221,3,2,16045.93706,47
01/02/2022,310,1,1,1412041.955,3466
01/02/2022,310,1,2,1663784.971,4096
01/02/2022,310,2,1,38241.34687,100
01/02/2022,310,2,2,49673.02844,127
01/02/2022,310,3,1,282022.9814,807
01/02/2022,310,3,2,498099.7528,1331
01/02/2022,400,1,1,21568.86691,57
01/02/2022,400,1,2,17016.66244,46
01/02/2022,400,2,2,NA,NA
01/02/2022,400,3,1,59371.12345,138
01/02/2022,400,3,2,80409.92167,193
01/02/2022,411,1,1,250475.8847,649
01/02/2022,411,1,2,241994.696,624
01/02/2022,411,2,1,6926.763407,18
01/02/2022,411,2,2,8169.932768,18
01/02/2022,411,3,1,64948.66632,192
01/02/2022,411,3,2,116272.2352,314
01/02/2022,413,1,1,16882.59821,42
01/02/2022,413,1,2,8023.992373,23
01/02/2022,413,2,1,NA,NA
01/02/2022,413,2,2,NA,NA
01/02/2022,413,3,1,4674.778488,11
01/02/2022,413,3,2,NA,NA
01/02/2022,421,1,1,421307.5224,1076
01/02/2022,421,1,2,496307.2339,1228
01/02/2022,421,2,1,14372.66187,39
01/02/2022,421,2,2,17506.17132,49
01/02/2022,421,3,1,52060.49719,160
01/02/2022,421,3,2,142911.7431,403
01/02/2022,500,1,1,NA,NA
01/02/2022,500,1,2,NA,NA
01/02/2022,500,3,1,4302.423719,10
01/02/2022,500,3,2,7330.206198,15
01/02/2022,510,1,1,NA,NA
01/02/2022,510,1,2,NA,NA
01/02/2022,510,2,1,NA,NA
01/02/2022,510,3,1,3402.162225,18
01/02/2022,510,3,2,NA,NA
01/02/2022,511,1,1,359975.2176,958
01/02/2022,511,1,2,344204.6399,893
01/02/2022,511,2,1,10321.45809,28
01/02/2022,511,2,2,11188.64339,27
01/02/2022,511,3,1,68405.9873,185
01/02/2022,511,3,2,107878.6618,301
01/02/2022,514,1,1,1182104.387,3431
01/02/2022,514,1,2,538275.8231,1413
01/02/2022,514,2,1,40906.5446,126
01/02/2022,514,2,2,31710.53621,87
01/02/2022,514,3,1,474144.8229,1383
01/02/2022,514,3,2,230619.8348,626
01/02/2022,520,1,1,NA,NA
01/02/2022,520,1,2,NA,NA
01/02/2022,520,3,1,NA,NA
01/02/2022,520,3,2,NA,NA
01/02/2022,521,1,1,NA,NA
01/02/2022,521,1,2,NA,NA
01/02/2022,521,2,1,NA,NA
01/02/2022,521,2,2,NA,NA
01/02/2022,521,3,1,NA,NA
01/02/2022,521,3,2,7391.736079,18
01/02/2022,524,1,1,NA,NA
01/02/2022,524,1,2,NA,NA
01/02/2022,524,2,1,NA,NA
01/02/2022,524,3,1,NA,NA
01/02/2022,524,3,2,NA,NA
01/02/2022,611,1,1,1229688.77,3231
01/02/2022,611,1,2,1077621.674,2800
01/02/2022,611,2,1,80702.84145,249
01/02/2022,611,2,2,64533.09043,181
01/02/2022,611,3,1,425589.2467,1364
01/02/2022,611,3,2,582426.3449,1743
01/02/2022,613,1,1,300343.5434,833
01/02/2022,613,1,2,263530.9434,724
01/02/2022,613,2,1,23898.64876,92
01/02/2022,613,2,2,19721.48032,65
01/02/2022,613,3,1,179782.2728,547
01/02/2022,613,3,2,255749.572,741
01/02/2022,621,1,1,515830.638,1489
01/02/2022,621,1,2,432545.0976,1210
01/02/2022,621,2,1,43811.06562,132
01/02/2022,621,2,2,29957.04025,92
01/02/2022,621,3,1,481096.0473,1575
01/02/2022,621,3,2,730091.2647,2117
01/02/2022,622,1,1,130555.9854,368
01/02/2022,622,1,2,107515.7394,273
01/02/2022,622,2,1,22954.04925,67
01/02/2022,622,2,2,11346.19925,32
01/02/2022,622,3,1,226787.0073,723
01/02/2022,622,3,2,328064.2583,939
01/02/2022,623,1,1,73189.84492,216
01/02/2022,623,1,2,44604.5267,134
01/02/2022,623,2,1,11130.5525,42
01/02/2022,623,2,2,6357.852833,22
01/02/2022,623,3,1,257612.63,805
01/02/2022,623,3,2,359420.2426,976
01/03/2022,100,1,1,5045.176704,12
01/03/2022,100,1,2,NA,NA
01/03/2022,100,3,1,NA,NA
01/03/2022,100,3,2,NA,NA
01/03/2022,110,1,1,120146.7437,295
01/03/2022,110,1,2,97555.83901,236
01/03/2022,110,2,1,NA,NA
01/03/2022,110,2,2,NA,NA
01/03/2022,110,3,1,28265.73422,82
01/03/2022,110,3,2,20989.44046,54
01/03/2022,111,1,1,NA,NA
01/03/2022,111,3,1,NA,NA
01/03/2022,114,1,1,11120.03911,25
01/03/2022,114,1,2,6332.543792,14
01/03/2022,114,3,1,NA,NA
01/03/2022,114,3,2,NA,NA
01/03/2022,120,1,1,494511.5951,1178
01/03/2022,120,1,2,556214.3326,1304
01/03/2022,120,2,1,15552.72603,36
01/03/2022,120,2,2,15882.1773,37
01/03/2022,120,3,1,76627.27047,198
01/03/2022,120,3,2,121631.2144,325
01/03/2022,200,1,1,NA,NA
01/03/2022,200,1,2,NA,NA
01/03/2022,200,3,1,NA,NA
01/03/2022,200,3,2,NA,NA
01/03/2022,211,1,1,153236.2456,363
01/03/2022,211,1,2,262191.3397,634
01/03/2022,211,2,1,6452.44552,17
01/03/2022,211,2,2,4328.754019,10
01/03/2022,211,3,1,57806.2363,144
01/03/2022,211,3,2,95223.54682,249
01/03/2022,221,1,1,51178.13945,120
01/03/2022,221,1,2,73632.57039,179
01/03/2022,221,2,1,NA,NA
01/03/2022,221,2,2,NA,NA
01/03/2022,221,3,1,14635.8565,39
01/03/2022,221,3,2,15266.22522,40
01/03/2022,310,1,1,1410281.092,3263
01/03/2022,310,1,2,1638139.493,3902
01/03/2022,310,2,1,42733.06901,104
01/03/2022,310,2,2,47216.30205,117
01/03/2022,310,3,1,283833.1277,751
01/03/2022,310,3,2,501616.3428,1254
01/03/2022,400,1,1,22014.98832,57
01/03/2022,400,1,2,19989.40734,49
01/03/2022,400,2,2,NA,NA
01/03/2022,400,3,1,57408.75728,136
01/03/2022,400,3,2,76947.90322,189
01/03/2022,411,1,1,246620.6563,594
01/03/2022,411,1,2,225706.8241,554
01/03/2022,411,2,1,5679.547153,16
01/03/2022,411,2,2,9011.182234,19
01/03/2022,411,3,1,67912.29222,188
01/03/2022,411,3,2,120085.2302,302
01/03/2022,413,1,1,15902.13978,39
01/03/2022,413,1,2,8052.225282,21
01/03/2022,413,2,1,NA,NA
01/03/2022,413,3,1,NA,NA
01/03/2022,413,3,2,NA,NA
01/03/2022,421,1,1,402992.5099,942
01/03/2022,421,1,2,508214.4651,1185
01/03/2022,421,2,1,13134.58104,35
01/03/2022,421,2,2,17433.76498,43
01/03/2022,421,3,1,55910.72431,143
01/03/2022,421,3,2,147122.7316,377
01/03/2022,500,1,1,NA,NA
01/03/2022,500,1,2,NA,NA
01/03/2022,500,2,2,NA,NA
01/03/2022,500,3,1,5346.986529,13
01/03/2022,500,3,2,7970.086374,14
01/03/2022,510,1,1,NA,NA
01/03/2022,510,1,2,NA,NA
01/03/2022,510,2,1,NA,NA
01/03/2022,510,3,1,3490.523325,22
01/03/2022,510,3,2,NA,NA
01/03/2022,511,1,1,350701.8498,859
01/03/2022,511,1,2,350554.2967,844
01/03/2022,511,2,1,10509.89334,28
01/03/2022,511,2,2,9653.265205,25
01/03/2022,511,3,1,70855.23324,182
01/03/2022,511,3,2,106627.068,282
01/03/2022,514,1,1,1188411.504,2982
01/03/2022,514,1,2,529049.4198,1320
01/03/2022,514,2,1,38378.44655,110
01/03/2022,514,2,2,26455.29704,67
01/03/2022,514,3,1,469770.9362,1265
01/03/2022,514,3,2,241002.3712,618
01/03/2022,520,1,1,NA,NA
01/03/2022,520,1,2,NA,NA
01/03/2022,520,2,2,NA,NA
01/03/2022,520,3,1,NA,NA
01/03/2022,520,3,2,NA,NA
01/03/2022,521,1,1,NA,NA
01/03/2022,521,1,2,NA,NA
01/03/2022,521,2,1,NA,NA
01/03/2022,521,2,2,NA,NA
01/03/2022,521,3,1,NA,NA
01/03/2022,521,3,2,7739.818784,20
01/03/2022,524,1,1,NA,NA
01/03/2022,524,1,2,NA,NA
01/03/2022,524,3,1,NA,NA
01/03/2022,524,3,2,NA,NA
01/03/2022,611,1,1,1242227.015,2991
01/03/2022,611,1,2,1070245.867,2556
01/03/2022,611,2,1,79468.56959,206
01/03/2022,611,2,2,64441.19761,155
01/03/2022,611,3,1,435494.7118,1163
01/03/2022,611,3,2,589168.0132,1527
01/03/2022,613,1,1,296063.907,775
01/03/2022,613,1,2,258814.9083,672
01/03/2022,613,2,1,25545.96855,79
01/03/2022,613,2,2,20328.47688,56
01/03/2022,613,3,1,191029.3822,506
01/03/2022,613,3,2,251313.2448,648
01/03/2022,621,1,1,530916.3648,1348
01/03/2022,621,1,2,432805.4761,1105
01/03/2022,621,2,1,37488.06204,103
01/03/2022,621,2,2,28355.6814,73
01/03/2022,621,3,1,485823.9412,1430
01/03/2022,621,3,2,747417.5574,1944
01/03/2022,622,1,1,128352.2988,330
01/03/2022,622,1,2,103587.3768,244
01/03/2022,622,2,1,20380.53083,53
01/03/2022,622,2,2,10207.45304,34
01/03/2022,622,3,1,243476.6656,658
01/03/2022,622,3,2,341673.9066,855
01/03/2022,623,1,1,75685.6097,194
01/03/2022,623,1,2,47074.81211,120
01/03/2022,623,2,1,7972.949598,24
01/03/2022,623,2,2,4132.552754,12
01/03/2022,623,3,1,252611.9048,685
01/03/2022,623,3,2,349571.6654,874
01/04/2022,100,1,1,NA,NA
01/04/2022,100,1,2,NA,NA
01/04/2022,100,2,1,NA,NA
01/04/2022,100,3,1,NA,NA
01/04/2022,100,3,2,NA,NA
01/04/2022,110,1,1,124446.8652,302
01/04/2022,110,1,2,95752.51334,234
01/04/2022,110,2,1,NA,NA
01/04/2022,110,2,2,NA,NA
01/04/2022,110,3,1,31384.41188,90
01/04/2022,110,3,2,19286.51836,53
01/04/2022,111,1,1,NA,NA
01/04/2022,111,3,1,NA,NA
01/04/2022,111,3,2,NA,NA
01/04/2022,114,1,1,11889.34728,28
01/04/2022,114,1,2,7651.65688,16
01/04/2022,114,3,1,NA,NA
01/04/2022,114,3,2,NA,NA
01/04/2022,120,1,1,500970.5706,1165
01/04/2022,120,1,2,551144.5584,1283
01/04/2022,120,2,1,11202.12226,30
01/04/2022,120,2,2,16685.93123,42
01/04/2022,120,3,1,78473.60975,202
01/04/2022,120,3,2,119674.6508,313
01/04/2022,200,1,2,NA,NA
01/04/2022,200,2,2,NA,NA
01/04/2022,200,3,1,NA,NA
01/04/2022,200,3,2,NA,NA
01/04/2022,211,1,1,166469.3592,380
01/04/2022,211,1,2,260988.5781,618
01/04/2022,211,2,1,NA,NA
01/04/2022,211,2,2,NA,NA
01/04/2022,211,3,1,49717.42364,128
01/04/2022,211,3,2,102563.6535,263
01/04/2022,221,1,1,50543.95723,121
01/04/2022,221,1,2,74174.68626,175
01/04/2022,221,2,1,NA,NA
01/04/2022,221,2,2,NA,NA
01/04/2022,221,3,1,16322.69567,39
01/04/2022,221,3,2,15691.50108,44
01/04/2022,310,1,1,1401833.63,3168
01/04/2022,310,1,2,1653698.901,3859
01/04/2022,310,2,1,34380.34428,78
01/04/2022,310,2,2,44654.08725,105
01/04/2022,310,3,1,287668.3406,765
01/04/2022,310,3,2,506532.5253,1247
01/04/2022,400,1,1,18307.32604,50
01/04/2022,400,1,2,19094.7567,46
01/04/2022,400,2,1,NA,NA
01/04/2022,400,2,2,NA,NA
01/04/2022,400,3,1,57700.51102,133
01/04/2022,400,3,2,81596.70499,201
01/04/2022,411,1,1,239942.1814,564
01/04/2022,411,1,2,233144.9391,569
01/04/2022,411,2,1,5530.764966,15
01/04/2022,411,2,2,7311.836773,18
01/04/2022,411,3,1,63100.10635,177
01/04/2022,411,3,2,115541.6029,298
01/04/2022,413,1,1,15544.69575,39
01/04/2022,413,1,2,6349.138111,19
01/04/2022,413,2,1,NA,NA
01/04/2022,413,2,2,NA,NA
01/04/2022,413,3,1,NA,NA
01/04/2022,413,3,2,NA,NA
01/04/2022,421,1,1,425890.7999,978
01/04/2022,421,1,2,520517.094,1189
01/04/2022,421,2,1,7095.538086,23
01/04/2022,421,2,2,16595.93735,40
01/04/2022,421,3,1,74111.84302,186
01/04/2022,421,3,2,147338.213,361
01/04/2022,500,1,1,NA,NA
01/04/2022,500,1,2,NA,NA
01/04/2022,500,2,2,NA,NA
01/04/2022,500,3,1,5075.884704,11
01/04/2022,500,3,2,7236.251151,12
01/04/2022,510,1,1,NA,NA
01/04/2022,510,1,2,NA,NA
01/04/2022,510,3,1,3567.378182,14
01/04/2022,510,3,2,NA,NA
01/04/2022,511,1,1,336631.0101,819
01/04/2022,511,1,2,350453.2803,842
01/04/2022,511,2,1,11132.09295,29
01/04/2022,511,2,2,11954.52459,26
01/04/2022,511,3,1,70282.71346,178
01/04/2022,511,3,2,109852.2923,283
01/04/2022,514,1,1,1209998.276,2969
01/04/2022,514,1,2,505650.3906,1225
01/04/2022,514,2,1,40261.51476,104
01/04/2022,514,2,2,26110.45232,64
01/04/2022,514,3,1,488371.3084,1290
01/04/2022,514,3,2,243056.3246,616
01/04/2022,520,1,1,NA,NA
01/04/2022,520,3,1,NA,NA
01/04/2022,520,3,2,3121.661487,10
01/04/2022,521,1,1,NA,NA
01/04/2022,521,1,2,NA,NA
01/04/2022,521,2,1,NA,NA
01/04/2022,521,3,1,NA,NA
01/04/2022,521,3,2,6986.874432,17
01/04/2022,524,1,1,NA,NA
01/04/2022,524,1,2,NA,NA
01/04/2022,524,3,1,NA,NA
01/04/2022,524,3,2,NA,NA
01/04/2022,611,1,1,1253886.083,2925
01/04/2022,611,1,2,1115033.263,2609
01/04/2022,611,2,1,66854.20075,166
01/04/2022,611,2,2,59665.38554,155
01/04/2022,611,3,1,434283.5573,1162
01/04/2022,611,3,2,597055.5846,1520
01/04/2022,613,1,1,293166.9646,750
01/04/2022,613,1,2,262339.7915,664
01/04/2022,613,2,1,25108.21802,74
01/04/2022,613,2,2,13510.01006,38
01/04/2022,613,3,1,191770.3324,489
01/04/2022,613,3,2,253050.0781,649
01/04/2022,621,1,1,517833.2614,1286
01/04/2022,621,1,2,426568.1469,1086
01/04/2022,621,2,1,37127.54855,84
01/04/2022,621,2,2,29751.12582,78
01/04/2022,621,3,1,487543.9507,1417
01/04/2022,621,3,2,771462.1019,1978
01/04/2022,622,1,1,140931.788,341
01/04/2022,622,1,2,103444.7386,238
01/04/2022,622,2,1,23557.40879,57
01/04/2022,622,2,2,14913.3689,38
01/04/2022,622,3,1,240633.5068,661
01/04/2022,622,3,2,324610.6202,808
01/04/2022,623,1,1,77557.1384,192
01/04/2022,623,1,2,41445.43489,104
01/04/2022,623,2,1,9980.230641,25
01/04/2022,623,2,2,4196.087091,12
01/04/2022,623,3,1,245664.5807,670
01/04/2022,623,3,2,346734.0515,872
01/05/2022,100,1,1,3339.06648,11
01/05/2022,100,1,2,NA,NA
01/05/2022,100,2,1,NA,NA
01/05/2022,100,3,1,NA,NA
01/05/2022,100,3,2,NA,NA
